TIME_PERIOD,REF_AREA,OBS_VALUE
2020-Q1,GB,607603.0
2020-Q2,GB,624042.0
2020-Q3,GB,620492.0
2000-Q1,GR,20368.0
2000-Q2,GR,22136.0
2000-Q3,GR,27313.0
2000-Q4,GR,27113.0
2001-Q1,GR,29356.0
2001-Q2,GR,30771.0
2001-Q3,GR,31420.0
2001-Q4,GR,32015.0
2002-Q1,GR,32289.0
2002-Q2,GR,33540.0
2002-Q3,GR,34184.86
2002-Q4,GR,33029.06
2003-Q1,GR,32857.69
2003-Q2,GR,32857.97
2003-Q3,GR,35127.5
2003-Q4,GR,35248.47
2004-Q1,GR,36070.04
2004-Q2,GR,36536.55
2004-Q3,GR,35889.12
2004-Q4,GR,35737.72
2005-Q1,GR,36697.9
2005-Q2,GR,37697.26
2005-Q3,GR,37292.27
2005-Q4,GR,37606.23
2006-Q1,GR,38617.11
2006-Q2,GR,40477.43
2006-Q3,GR,40863.29
2006-Q4,GR,41760.13
2007-Q1,GR,42404.29
2007-Q2,GR,44374.15
2007-Q3,GR,44704.48
2007-Q4,GR,46074.62
2008-Q1,GR,48729.2
2008-Q2,GR,51303.91
2008-Q3,GR,52735.31
2008-Q4,GR,53575.59
2009-Q1,GR,53160.27
2009-Q2,GR,51232.46
2009-Q3,GR,49797.42
2009-Q4,GR,49424.21
2010-Q1,GR,49588.36
2010-Q2,GR,47819.47
2010-Q3,GR,45320.49
2010-Q4,GR,44420.52
2011-Q1,GR,44749.54
2011-Q2,GR,44759.67
2011-Q3,GR,43946.7
2011-Q4,GR,42010.73
2012-Q1,GR,41511.74
2012-Q2,GR,42236.14
2012-Q3,GR,40792.49
