TIME_PERIOD,REF_AREA,OBS_VALUE
2016-Q4,FR,1132073.0
2017-Q1,FR,1154772.0
2017-Q2,FR,1163998.0
2017-Q3,FR,1172493.0
2017-Q4,FR,1192611.0
2018-Q1,FR,1204794.0
2018-Q2,FR,1222122.0
2018-Q3,FR,1243270.0
2018-Q4,FR,1261461.0
2019-Q1,FR,1277535.0
2019-Q2,FR,1285490.0
2019-Q3,FR,1312118.0
2019-Q4,FR,1333784.0
2020-Q1,FR,1347159.0
2020-Q2,FR,1357697.0
2020-Q3,FR,1384166.0
2000-Q1,GR,9614.32
2000-Q2,GR,10255.12
2000-Q3,GR,11618.23
2000-Q4,GR,12198.14
2001-Q1,GR,13322.0
2001-Q2,GR,14590.0
2001-Q3,GR,16324.0
2001-Q4,GR,18029.0
2002-Q1,GR,19432.0
2002-Q2,GR,20854.0
2002-Q3,GR,23035.0
2002-Q4,GR,25263.0
2003-Q1,GR,27165.0
2003-Q2,GR,28424.0
2003-Q3,GR,30244.0
2003-Q4,GR,32291.0
2004-Q1,GR,34156.0
2004-Q2,GR,35715.0
2004-Q3,GR,37939.0
2004-Q4,GR,40872.0
2005-Q1,GR,43204.0
2005-Q2,GR,44873.0
2005-Q3,GR,48481.0
2005-Q4,GR,53422.0
2006-Q1,GR,57291.0
2006-Q2,GR,59231.0
2006-Q3,GR,62373.0
2006-Q4,GR,66774.0
2007-Q1,GR,71075.0
2007-Q2,GR,74433.0
2007-Q3,GR,77556.0
2007-Q4,GR,81019.0
2008-Q1,GR,83428.0
2008-Q2,GR,86213.0
2008-Q3,GR,85583.0
2008-Q4,GR,84203.0
2009-Q1,GR,84392.0
2009-Q2,GR,84049.0
2009-Q3,GR,84937.0
2009-Q4,GR,86545.0
2010-Q1,GR,86982.0
2010-Q2,GR,111624.0
2010-Q3,GR,111921.0
2010-Q4,GR,111820.0
2011-Q1,GR,110876.0
2011-Q2,GR,110833.0
2011-Q3,GR,109651.0
2011-Q4,GR,108501.0
2012-Q1,GR,107451.0
2012-Q2,GR,106567.0
2012-Q3,GR,103983.0
2012-Q4,GR,103014.0
2013-Q1,GR,101794.0
2013-Q2,GR,100337.0
2013-Q3,GR,99435.0
2013-Q4,GR,99095.0
2014-Q1,GR,94514.39
2014-Q2,GR,93650.15
2014-Q3,GR,92663.04
2014-Q4,GR,92120.77
2015-Q1,GR,92100.87
2015-Q2,GR,91613.98
2015-Q3,GR,90618.35
2015-Q4,GR,90156.93
2016-Q1,GR,89273.02
2016-Q2,GR,88762.26
2016-Q3,GR,88180.05
2016-Q4,GR,87527.38
2017-Q1,GR,86956.64
2017-Q2,GR,86158.89
2017-Q3,GR,85195.87
2017-Q4,GR,83578.65
2018-Q1,GR,82157.45
2018-Q2,GR,81581.23
2018-Q3,GR,80972.26
2018-Q4,GR,78377.38
2019-Q1,GR,77641.65
2019-Q2,GR,76875.97
2019-Q3,GR,74088.77
2019-Q4,GR,72355.23
2020-Q1,GR,67777.13
2020-Q2,GR,67159.66
2020-Q3,GR,66726.0
2012-Q1,HR,119176.78
2012-Q2,HR,118998.5
2012-Q3,HR,117404.21
2012-Q4,HR,118001.35
2013-Q1,HR,117959.03
2013-Q2,HR,115839.1
2013-Q3,HR,117263.35
2013-Q4,HR,116140.29
2014-Q1,HR,116027.1
2014-Q2,HR,114920.64
2014-Q3,HR,115053.62
2014-Q4,HR,114979.25
2015-Q1,HR,117133.07
2015-Q2,HR,116345.62
2015-Q3,HR,114800.64
2015-Q4,HR,113587.46
2016-Q1,HR,107371.0
2016-Q2,HR,107154.83
2016-Q3,HR,106669.09
2016-Q4,HR,107083.52
2017-Q1,HR,106579.81
2017-Q2,HR,106945.51
2017-Q3,HR,107698.73
2017-Q4,HR,109027.61
2018-Q1,HR,109849.08
2018-Q2,HR,111542.22
2018-Q3,HR,112529.85
2018-Q4,HR,114686.85
2019-Q1,HR,116930.43
2019-Q2,HR,118833.68
2019-Q3,HR,120016.13
2019-Q4,HR,122969.78
2020-Q1,HR,125531.48
2020-Q2,HR,125050.5
2020-Q3,HR,125843.33
2000-Q1,HU,378229.0
2000-Q2,HU,418571.0
