TIME_PERIOD,REF_AREA,OBS_VALUE
2016-Q1,DE,61099.0
2016-Q2,DE,60158.0
2016-Q3,DE,59304.0
2016-Q4,DE,57347.0
2017-Q1,DE,57041.0
2017-Q2,DE,56593.0
2017-Q3,DE,55479.0
2017-Q4,DE,55088.0
2018-Q1,DE,55173.0
2018-Q2,DE,55088.0
2018-Q3,DE,56880.0
2018-Q4,DE,58762.0
2019-Q1,DE,59178.0
2019-Q2,DE,60024.0
2019-Q3,DE,59371.0
2019-Q4,DE,59478.0
2020-Q1,DE,57982.0
2020-Q2,DE,55755.0
2020-Q3,DE,54898.0
2012-Q4,DK,108747.0
2013-Q1,DK,106922.0
2013-Q2,DK,110089.0
2013-Q3,DK,112184.0
2013-Q4,DK,104645.0
2014-Q1,DK,95802.0
2014-Q2,DK,97904.0
2014-Q3,DK,94105.0
2014-Q4,DK,96899.0
2015-Q1,DK,90344.0
2015-Q2,DK,93295.0
2015-Q3,DK,95593.0
2015-Q4,DK,90886.0
2016-Q1,DK,93807.0
2016-Q2,DK,94903.0
2016-Q3,DK,96120.0
2016-Q4,DK,86872.0
2017-Q1,DK,72675.0
2017-Q2,DK,71804.0
2017-Q3,DK,71549.0
2017-Q4,DK,69769.0
2018-Q1,DK,70145.0
2018-Q2,DK,68962.0
2018-Q3,DK,67860.0
2018-Q4,DK,66193.0
2019-Q1,DK,63874.0
2019-Q2,DK,63392.0
2019-Q3,DK,62696.0
2019-Q4,DK,60853.0
2020-Q1,DK,59162.0
2020-Q2,DK,56165.0
2020-Q3,DK,55864.0
2004-Q1,EE,44.55
2004-Q2,EE,52.68
2004-Q3,EE,55.57
2004-Q4,EE,69.03
2005-Q1,EE,70.19
2005-Q2,EE,74.4
2005-Q3,EE,74.47
2005-Q4,EE,86.29
2006-Q1,EE,96.56
2006-Q2,EE,100.97
2006-Q3,EE,117.63
2006-Q4,EE,128.5
2007-Q1,EE,146.55
2007-Q2,EE,149.37
2007-Q3,EE,144.73
2007-Q4,EE,128.8
2008-Q1,EE,139.17
2008-Q2,EE,132.12
2008-Q3,EE,148.61
2008-Q4,EE,161.68
2009-Q1,EE,166.3
2009-Q2,EE,166.92
2009-Q3,EE,158.12
2009-Q4,EE,173.96
2010-Q1,EE,165.8
2010-Q2,EE,159.01
2010-Q3,EE,152.86
2010-Q4,EE,168.0
2011-Q1,EE,157.25
2011-Q2,EE,156.13
2011-Q3,EE,141.05
2011-Q4,EE,134.0
2012-Q1,EE,128.3
2012-Q2,EE,134.5
2012-Q3,EE,145.6
2012-Q4,EE,151.1
2013-Q1,EE,167.9
2013-Q2,EE,154.0
2013-Q3,EE,150.8
2013-Q4,EE,148.8
2014-Q1,EE,158.6
2014-Q2,EE,166.4
2014-Q3,EE,175.4
2014-Q4,EE,172.0
2015-Q1,EE,217.6
2015-Q2,EE,208.1
2015-Q3,EE,196.8
2015-Q4,EE,205.0
2016-Q1,EE,228.64
2016-Q2,EE,214.55
2016-Q3,EE,233.18
2016-Q4,EE,154.79
2017-Q1,EE,159.54
2017-Q2,EE,158.61
2017-Q3,EE,160.83
2017-Q4,EE,159.52
2018-Q1,EE,132.56
2018-Q2,EE,130.23
2018-Q3,EE,240.48
2018-Q4,EE,237.32
2019-Q1,EE,239.76
2019-Q2,EE,250.41
2019-Q3,EE,268.72
2019-Q4,EE,248.54
2020-Q1,EE,224.55
2020-Q2,EE,229.33
2020-Q3,EE,224.73
2000-Q1,ES,18284.0
2000-Q2,ES,21650.0
2000-Q3,ES,20827.0
2000-Q4,ES,20212.0
2001-Q1,ES,20737.0
2001-Q2,ES,21973.0
2001-Q3,ES,19849.0
2001-Q4,ES,20325.0
2002-Q1,ES,19699.0
2002-Q2,ES,23453.0
2002-Q3,ES,21187.0
2002-Q4,ES,22815.0
2003-Q1,ES,23731.0
2003-Q2,ES,26413.0
2003-Q3,ES,24145.0
2003-Q4,ES,25583.0
2004-Q1,ES,24789.0
2004-Q2,ES,29867.0
2004-Q3,ES,26819.0
2004-Q4,ES,28205.0
2005-Q1,ES,28342.0
2005-Q2,ES,33623.0
2005-Q3,ES,31407.0
2005-Q4,ES,33175.0
2006-Q1,ES,32880.0
2006-Q2,ES,38335.0
2006-Q3,ES,34983.0
2006-Q4,ES,38362.0
2007-Q1,ES,37127.0
2007-Q2,ES,42686.0
2007-Q3,ES,38286.0
2007-Q4,ES,40792.0
2008-Q1,ES,39657.0
2008-Q2,ES,46096.0
2008-Q3,ES,41141.0
2008-Q4,ES,42308.0
2009-Q1,ES,39048.0
2009-Q2,ES,44167.0
2009-Q3,ES,38557.0
2009-Q4,ES,38306.0
2010-Q1,ES,36661.0
2010-Q2,ES,38377.0
2010-Q3,ES,32163.0
2010-Q4,ES,33734.0
2011-Q1,ES,31318.0
2011-Q2,ES,35828.0
2011-Q3,ES,30976.0
2011-Q4,ES,31462.0
2012-Q1,ES,30022.0
2012-Q2,ES,35488.0
2012-Q3,ES,30088.0
2012-Q4,ES,31272.0
2013-Q1,ES,30021.0
2013-Q2,ES,35634.0
2013-Q3,ES,27637.0
2013-Q4,ES,28226.0
2014-Q1,ES,26927.0
2014-Q2,ES,33388.0
2014-Q3,ES,27111.0
2014-Q4,ES,26359.0
2015-Q1,ES,26456.0
2015-Q2,ES,33816.0
2015-Q3,ES,26986.0
2015-Q4,ES,28006.0
2016-Q1,ES,25322.0
2016-Q2,ES,33751.0
2016-Q3,ES,26473.0
2016-Q4,ES,26874.0
2017-Q1,ES,26136.0
2017-Q2,ES,30673.0
2017-Q3,ES,26071.0
2017-Q4,ES,27333.0
2018-Q1,ES,27210.0
2018-Q2,ES,34734.0
2018-Q3,ES,29026.0
2018-Q4,ES,29638.0
2019-Q1,ES,28328.0
2019-Q2,ES,35346.0
2019-Q3,ES,29468.0
2019-Q4,ES,32240.0
2020-Q1,ES,30802.0
2020-Q2,ES,38843.0
2020-Q3,ES,30102.0
2000-Q1,FI,1973.0
2000-Q2,FI,1002.0
2000-Q3,FI,1166.0
2000-Q4,FI,1245.0
2001-Q1,FI,1790.0
2001-Q2,FI,1851.0
2001-Q3,FI,1841.0
2001-Q4,FI,2029.0
2002-Q1,FI,3005.0
2002-Q2,FI,2985.0
2002-Q3,FI,3048.0
2002-Q4,FI,3312.0
2003-Q1,FI,2165.0
2003-Q2,FI,2190.0
2003-Q3,FI,2487.0
2003-Q4,FI,2615.0
2004-Q1,FI,2616.0
2004-Q2,FI,2789.0
2004-Q3,FI,2795.0
2004-Q4,FI,2930.0
2005-Q1,FI,3562.0
2005-Q2,FI,3686.0
2005-Q3,FI,3732.0
2005-Q4,FI,4106.0
2006-Q1,FI,4006.0
2006-Q2,FI,4191.0
2006-Q3,FI,4320.0
2006-Q4,FI,4503.0
2007-Q1,FI,4588.0
2007-Q2,FI,4599.0
2007-Q3,FI,4714.0
2007-Q4,FI,4882.0
2008-Q1,FI,4888.0
2008-Q2,FI,5048.0
2008-Q3,FI,5134.0
2008-Q4,FI,5163.0
2009-Q1,FI,5088.0
2009-Q2,FI,5265.0
2009-Q3,FI,5274.0
2009-Q4,FI,5305.0
